E166,PUA,"K L E Institute of Technology
Gokul Road, Near Airport, HUBLI - 580030
Email:principal@kleit.ac.in,
Website:www.kleit.ac.in",,"STD-0836 -
2330688,
2232681,
2330688(F)",240,"CE-30,CS-30,EC-60,
EE-30,IE-30,ME-60",,,,,,,
,,K L E S`s K L E College of Engineering,,,,,,,,,,,
,,and Technology,,,,,,,,,,,
,,"Post Box No.16, Banantikodi Road, CHIKKODI,",,STD-08338 -,,"CE-30,CS-60,",,,,,,,
E167,PUA,BELGAUM DIST. - 591201,,"257100,",180,"EC-30,ME-60",,,,,,,
,,"Email:principal.klecet@gmail.com,",,257101(F),,,,,,,,,
,,Website:www.klecetckd.com,,,,,,,,,,,
,,Amrutha Institute of Engineering and Mangement,,,,,,,,,,,
,,"Abbanakuppe, Near Kirloskar, Off Mysore Road,",,STD-080 -,,,,,,,,,
E168,PUA,"bidadi indust. Estate, ban'lore - 562109",,"27304659,",120,"CE-30,CS-30,",,,,,,,
,,"Email:principal@aiems.in,",,"27204740,",,"EC-30,ME-30",,,,,,,
,,Website:www.aiems.in,,27287495(F),,,,,,,,,
E169,PUA,"Alva`s Institute of Engineering and Technology
Shobhavana Campus, Mijar, Moodabidri, - 574225
Email:principalaiet08@gmail.com,
Website:www.aiet.org.in",,"STD-08258 -
262724, 262725,
262726(F)",270,"CE-60,CS-60,EC-60,
IE-30,ME-60",,,,,,,
,,Brindavan College of Engineering,,,,,,,,,,,
,,"Dwaraka Nagar, Bagalur Main Road,",,STD-080 -,,,,,,,,,
E171,PUA,"YELAHANKA, BANGALORE - 560063",,"28478388,",270,"CE-60,CS-60,EC-60,",,,,,,,
,,"Email:engineering@brindavancollege.com,",,28478766(F),,"IE-30,ME-60",,,,,,,
,,Website:www.brindavancollege.com,,,,,,,,,,,
,,R.R.Institute of Technology,,,,,,,,,,,
,,"No 67, RajaReddy Layout, Hasaraghatta Road,",,STD-080 -,,,,,,,,,
E172,PUA,"CHIKKABANAVARA, BANGALORE - 560090",,"28391553,",270,"CE-60,CS-30,EC-60,",,,,,,,
,,"Email:rrit@rrinstitutions.com,",,28396210(F),,"EE-30,IE-30,ME-60",,,,,,,
,,Website:www.rrit.ac.in,,,,,,,,,,,
E173,PUA,"Sai Vidya Institute of Technology
Doddaballapura main road, (Via Yelahanka)
Rajanukunte, BANGALORE - 560064
Email:info@saividya.ac.in, Website:saividya.ac.in",,"STD-080 -
28468196,
284688197,
28468193(F)",210,"CE-30,CS-30,EC-60,
EE-30,IE-30,ME-30",,,,,,,
,,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji,,,,,,,,,,,
,,College of Engineering,,,,,,,,,,,
,,"Byranayakana Halli, Thymagondlu Hobli,",,STD-080 -,,"CE-30,CS-30,EC-30,",,,,,,,
E174,PUA,"Nelamangala, Bangalore Rural -Dist,",-562132,"27739251,",210,"EE-30,IE-30,ME-60",,,,,,,
,,"Email:principaldrsmce@gmail.com,",,27739250(F),,,,,,,,,
,,Website:www.drsmce..in,,,,,,,,,,,
E175,PUA,"S.G.Balekundri Institute of Technology
Shivabasava Nagar, BELGAUM - 590010
Email:sgbitbelgaum@gmail.com,
Website:www.sgbitbgm.in",,"STD-0831 -
2407172,
2407152(F)",240,"CE-60,CS-30,EC-60,
EE-30,ME-60",,,,,,,
E176,PUA,"Navodaya Institute of Technology
Bijjengera Road, , RAIHCUR - 584103
Email:nit.princi@gmail.com,
Website:www.navodayaedu.com",,"STD-08532 -
220054, (F)",240,"CE-60,CS-30,EC-30,
EE-30,IE-30,ME-60",,,,,,,
,,Rajeev Institute of Technology,,,,,,,,,,,
,,"Plot-1D(P1), Growth Centre, Bangalore-Mangalore",,,,,,,,,,,
,,"Byepass Rd, Bommanayankanahally,",,STD-08172 -,,"CE-60,CS-60,EC-30,",,,,,,,
E177,PUA,Hassan-573201,,"243181,",270,,,,,,,,
,,,,,,"EE-30,IE-30,ME-60",,,,,,,
,,"Email:rithsnprincipal@gmail.com,",,243183(F),,,,,,,,,
,,Website:www.rithassan.org,,,,,,,,,,,
115,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,
,,N I E Institute of Technology,,,,,,,,,,,
,,"No.50(Part)Hootagalli Ind.Area,",,,STD-0821 -,,,,,,,,
E178,PUA,"Koorgalli Village, MYSORE - 571186",,,"2403734,",150,"CS-30,EC-30,EE-30,",,,,,,
,,"Email:accounts@nieit.ac.in,",,,"2403733,",,"IE-30,ME-30",,,,,,
,,Website:www.nieit.ac.in,,,2403732(F),,,,,,,,
,,P N S Institute of Technology,,,,,,,,,,,
,,"#94/1, Danoji Palya, Arashinakunte,",,,STD-080 -,,,,,,,,
E179,PUA,"Nelamangala, BANGALORE - 562123",,,"27701099,",210,"CE-30,CS-44,EC-46,",,,,,,
,,"Email:info.pnsit@gmail.com,",,,"28011802,",,"EE-30,IE-30,ME-30",,,,,,
,,Website:www.pnsit.edu.net,,,28011804(F),,,,,,,,
,,Bearys Institute of Technology,,,,,,,,,,,
,,"Lands End, Innoli, Near Mangalore University,",,,STD-0824 -,,,,,,,,
,,,,,"2235100,",,"CE-27,CS-27,",,,,,,
E180,MR,MANGALORE - 574153,,,,135,,,,,,,
,,"Email:info@bitmangalore.com,",,,"2235200,",,"EC-27,ME-54",,,,,,
,,Website:www.bitmangalore.com,,,2235775(F),,,,,,,,
,,Shaikh College of Engineering and Technology,,,,,,,,,,,
,,"R.S.No15/2,","Abu Campus, Adjacent to",,,,,,,,,,
,,"Ranichannamma Unvi, BHOOTRAMANATTI,",,,STD-0831 -,,"CE-30,CS-30,",,,,,,
E182,PUA,,,,"2494545,",150,,,,,,,
,,BELGAUM - 591156,,,,,"EC-30,ME-60",,,,,,
,,"Email:info@sgibgm .org,",,,2494555(F),,,,,,,,
,,Website:www.pestbgm.org,,,,,,,,,,,
,,Sha-Shib College of Engineering,,,,,,,,,,,
,,"VERHAKANDA VILLAGE, Gudibande Taluk,",,,STD-08156 -,,,,,,,,
,,CHICKBALLAPUR - 562104,,,,,"AE-30,CE-60,",,,,,,
E183,PUA,,,,"276902, 276902,",210,,,,,,,
,,"Email:secbangalore@gmail.com,",,,290329(F),,"CS-30,EC-30,ME-60",,,,,,
,,Website:www.shashibgroup.org,,,,,,,,,,,
,,C Byre Gowda Institute of Technology,,,,,,,,,,,
,,"Thoradevanahalli Village, Kolar - Srinivaspur Road,",,,STD-08152 -,,,,,,,,
,,KOLAR - 563101,,,,,"CE-60,CS-60,",,,,,,
E184,PUA,,,,"282405,",240,,,,,,,
,,"Email:cbitkolar@gmail.com,",,,282406(F),,"EC-60,ME-60",,,,,,
,,Website:www.cbitkolar.in,,,,,,,,,,,
E185,PUA,"Angadi Institute of Technology and Management
Savagaon Road, BELGAUM - 590009
Email:director.aitms@gmail.com,
Website:www.aitmbel.org",,,"STD-0831 -
2438123,
2438197(F)",210,"CE-30,CS-60,EC-30,
EE-30,ME-60",,,,,,
,,ACS College of Engineering,,,,,,,,,,,
,,"# 207, Kambipura, Mysore Road, KENGERI",,,STD-080 -,,"AE-30,BM-30,",,,,,,
E186,PUA,"HOBLI, BANGALORE - 560074",,,"28437955,",210,"CE-30,CS-30,EC-30,",,,,,,
,,"Email:principal@acsce.edu.in,",,,28437989(F),,"EE-30,ME-30",,,,,,
,,Website:www.acsce.edu.in,,,,,,,,,,,
,,Prasanna College of Engineering and Technology,,,,,,,,,,,
,,"Laila, Ujire, Belthangady Taluk,",,,STD-08256 -,,,,,,,,
,,D.K DIST - 574214,,,,,"CE-30,CS-30,",,,,,,
E187,PUA,,,,"234888,",120,,,,,,,
,,"Email:pcet.ujire@gmail.com,",,,234888(F),,"EC-30,ME-30",,,,,,
,,Website:www.prasannainstitutions.in,,,,,,,,,,,
,,Vijaya Vittala Institute of Technology,,,,,,,,,,,
,,"35/1, Dodda Gubbi Post, Hennur Bagalur Road,",,,STD-080 -,,,,,,,,
,,,,,"28465969,",,"CE-60,CS-30,",,,,,,
E188,PUA,BANGALORE - 560077,,,,180,,,,,,,
,,"Email:vvit2009@gmail.com,",,,"65472867,",,"EC-30,ME-60",,,,,,
,,Website:www.svvit.org,,,28445045(F),,,,,,,,
E189,PUA,"NDRK Institute of Technology
KIADB, Thimmanahalli, Industrial Area,
KANDALI, HASSAN - 573217
Email:principal@ndrkit.ac.in,
Website:www.ndrkit.in",,"NH-7.58,","STD-08172 -
250750, 279370,
279371(F)",150,"CE-30,CS-30,
EC-30,ME-60",,,,,,
,,Akshaya Institute of Technology,,,,,,,,,,,
,,"Lingapur Obalapur, Kumkar Koratagere Road,",,,,,,,,,,,
,,TUMKUR - 572106,,,STD-0816 -,,,,,,,,
E191,PUA,"Email:principalakshayait@gmail.com,",,,"2294001,",180,"CE-30,CS-30,",,,,,,
,,,,,,,"EC-60,ME-60",,,,,,
,,Website:www.ait-tumkur.ac.in,,,2294003(F),,,,,,,,
116,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,,
,,"A Shama Rao Foundation,",,,,,,,,,,,
,,Srinivas School of Engineering,,,,,,,,,,,
,,"Srinivas Integrated Campus, MUKKA,",STD-0824 -,,"CE-60,CS-60,",,,,,,,,
E193,PUA,"SURATKAL, MANGALORE - 574146","2477456,",240,"EC-60,ME-60",,,,,,,,
,,"Email:principalsse@srinivasgroup.com,",2477457(F),,,,,,,,,,
,,Website:www.srinivasgroup.com,,,,,,,,,,,
E194,GOVT.,"Government Engineering College
M.G ROAD, KARWAR - 581301
Email:principalgeckarwar@gmail.com,
Website:","STD-08382 -
223203,
9353083765,
223203(F)",252,"CE-63,CS-63,
EC-63,ME-63",,,,,,,,
,,Ekalavya Institute of Teachnology,,,,,,,,,,,
,,"Ummathur Village, Santhemarahalli Hobli,",STD-08226 -,,,,,,,,,,
E195,PUA,CHAMARAJA NAGAR TQ. - 571316,"297033, 210370,",150,"CE-30,CS-30,EC-30,",,,,,,,,
,,"Email:ekalavyatech@gmail.com,",297033(F),,"EE-30,ME-30",,,,,,,,
,,Website:www.ekalavyatech.in,,,,,,,,,,,
E196,PUA,"Jain College of Engineering
599/2. T S Nagar Huchauhatti, Road, Machhe,
BELGAUM - 590014
Email:info@jainbgm.in, Website:www.jainbgm.in","STD-0831 -
2411192,
2411458(F)",150,"CE-30,CS-30,EC-30,
EE-30,ME-30",,,,,,,,
E197,PUA,"Veerappa Nisty Engineering College
, Shorapur Tq, YADIGIR DIST - 585224
Email:veerappanistyec@hotmail.com,
Website:www.veerappanistyecs.org","STD-08443 -
292044,
292001(F)",150,"CE-30,CS-30,EC-30,
EE-30,ME-30",,,,,,,,
,,Godutai Engineering College for Women,,,,,,,,,,,
,,"Sharan Nagar, Behind S.B College,",,,,,,,,,,,
,,GULBARGA - 585103,STD-08472 -,,"CS-60,EC-60,EE-30,",,,,,,,,
,,"Email:godutaiecw@gmail.com,",278144(F),,IE-30,,,,,,,,
,,Website:www.godutaiwomensengg.com,,,,,,,,,,,
,,AGM Rural Engineering College,,,,,,,,,,,
,,"Navagrah Theerth, NH-4, Varur (T), HUBLI,",,,,,,,,,,,
,,,STD-0836 -,,"CE-30,CS-30,EC-30,",,,,,,,,
E199,PUA,DARWARD (D) - 581207,,150,,,,,,,,,
,,"Email:principal@agmrcet.com,",2312061(F),,"EE-30,ME-30",,,,,,,,
,,Website:www.agmrcet.com,,,,,,,,,,,
,,Gopalan College of Engineering and Management,,,,,,,,,,,
,,"181/1. 182/1, Hoodi Village, Sonnenahalli,",,,,,,,,,,,
E201,PUA,"K.R.Puram, White Field, Bangalore - 560048",STD-080 -,120,"CE-30,CS-30,",,,,,,,,
,,"Email:gcem@gopalancolleges.com,",42229748(F),,"EC-30,ME-30",,,,,,,,
,,Website:www.gopalancolleges.com,,,,,,,,,,,
,,Sampoorna Institute of Technology and Research,,,,,,,,,,,
,,"BELAKERE MUDAGERE GATE, Channapatana","STD-080 - ,",,,,,,,,,,
E202,PUA,"(t), RAMANAGARA (D) - 571501","27305659,",180,"CE-30,CS-30,EC-60,",,,,,,,,
,,"Email:brundavaneducation@gmail.com,",27262626(F),,"EE-30,ME-30",,,,,,,,
,,Website:www.sampoornainstitutions.org,,,,,,,,,,,
,,K.S. School of Engineering And Management,,,,,,,,,,,
,,"No.15/1, Kanakapur Road, , MALLASANDRA,",STD-080 -,,,,,,,,,,
,,,"28425013,",,"CE-30,CS-60,EC-60,",,,,,,,,
E203,PUA,BANGALORE - 560062,,210,,,,,,,,,
,,"Email:principal.ksgi.bangalore@gmail.com,","28425163,",,"EE-30,ME-30",,,,,,,,
,,Website:www.ksgi.ac.in,28425164(F),,,,,,,,,,
,,Bangalore Technological Institute,,,,,,,,,,,
,,"Kodathi, Off Bangalore, SARJAPURA RD,",STD-080 -,,,,,,,,,,
,,BANGALORE - 560035,,,"CE-60,CS-60,",,,,,,,,
E204,PUA,,"28439686,",210,,,,,,,,,
,,"Email:principal@btibangalore.org,",28439687(F),,"EC-30,ME-60",,,,,,,,
,,Website:www.btibangalore.org,,,,,,,,,,,
E205,PUA,"ATME College of Engineering
13th KM Stone, Mysore, -Bannur Road Harohalli
Post, VARUN HOBLI, MYSORE - 570028
Email:principal@atme.in, Website:www.atme.in","STD-0821 -
2593335,
2593327,
2593328(F)",240,"CE-30,CS-60,EC-60,
EE-30,ME-60",,,,,,,,
,,Shri Madhwa Vadiraja Institute of,,,,,,,,,,,
,,Technology and Management,"STD-0820 - ,",,,,,,,,,,
E206,PUA,"Vishwothama Nagar, Bantakal, Udupi Dist - 574115","2589183,",210,"CE-30,CS-60,",,,,,,,,
,,"Email:info@sode_edu.in,",2589184(F),,"EC-60,ME-60",,,,,,,,
,,Website:www.sode-edu.in,,,,,,,,,,,
117,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,V S M Institute of Technology,,,,,,,,,,,
,,"Basav Vidya Nagar, Nippani,","Chikkodi-Tq,",STD-08338 -,,,,,,,,,
,,BELGAUM- DIST - 591237,,,,"CE-30,CS-30,",,,,,,,
E207,PUA,,,"221391, 220396,",120,,,,,,,,
,,"Email:chairmanvsmit@gmail.com,",,224216(F),,"EC-30,ME-30",,,,,,,
,,Website:www.vsmit.ac.in,,,,,,,,,,,
,,Achutha Institute of Technology,,,,,,,,,,,
,,"Gopalapura, Bangalore Post,",,"STD-0 - 80,",,,,,,,,,
E208,PUA,BANGALORE NORTH - 562149,,"28469444,",150,"AE-30,CE-30,",,,,,,,
,,"Email:achutha@gmail.com,",,28469555(F),,"CS-30,EC-30,ME-30",,,,,,,
,,Website:www.achuthait.com,,,,,,,,,,,
E209,PUA,"Jyothi Institute of Technology
Off Kanakapura Road, Tataguni, Bangalore - 560062
Email:principaljyothyit@gmail.com,
Website:www.jyothyit.com",,"STD-080 -
9742859408,
9535423635,
28435052(F)",150,"CE-30,CS-30,EC-30,
IE-30,ME-30",,,,,,,
,,G Madegowda Institute of Technology,,,,,,,,,,,
,,"Bharathinagara(K.M. Doddi), MADDUR TALUK,",,STD-08232 -,,,,,,,,,
,,MANDYA DIST - 571422,,,,"CE-60,CS-30,EC-30,",,,,,,,
E210,PUA,,,"235676, 235566,",210,,,,,,,,
,,"Email:principalgmit@gmail.com,",,235566(F),,"EE-30,ME-60",,,,,,,
,,Website:www.drgmitmandya.org,,,,,,,,,,,
,,Jain Institute of Technology,,,,,,,,,,,
,,"#323, Near Veereshwara-, Punyashrama,","Avargere,",STD-08192 -,,,,,,,,,
E211,PUA,"Bada, CROSS, DAVANAGERE - 577003",,"235707,",210,"CE-60,CS-30,EC-30,",,,,,,,
,,"Email:jitdvg2011@gmail.com,",,235707(F),,"EE-30,ME-60",,,,,,,
,,Website:www.jitd.in,,,,,,,,,,,
,,Dayananda Sagar Academy of Technology,,,,,,,,,,,
,,"Opp.to Art Of Living, Udayapura, KANAKAPUR",,STD-080 -,,"AR-26,CE-60,CS-60,",,,,,,,
E212,PUA,MAIN ROAD BANGALORE - 560082,,"28432999,",356,"EC-60,EE-30,",,,,,,,
,,"Email:principaldsatm@gmail.com,",,"28432777,",,"IE-60,ME-60",,,,,,,
,,Website:dsatm.edu.in,,28432909(F),,,,,,,,,
E213,PUA,"Lingarajappa Engineering College
, Gornalli, BIDAR - 585401
Email:lingarajappaengg@gmail.com,
Website:www.lingarajappaec.ac.in",,"STD-08482 -
235766, 234467,
235755(F)",210,"CE-60,CS-30,EC-30,
EE-30,ME-60",,,,,,,
E216,PUA,"Shetty Institute of Technology
5th KM, Shahabad Road, GULBARGA - 585105
Email:sonthravi@gmail.com,
Website:www.sitgulbarga.org",,"STD-08472 -
296666,
296666(F)",150,"CE-30,CS-30,EC-30,
EE-30,ME-30",,,,,,,
E217,PUA,"Girijabai Sail Institute of Technology
Utkagali, Adjcent to Karnataka, -Goa Border Check
Post NH17, Majali Village Karwar - 581345
Email:sgsmt2010@gmail.com, Website:www.gsit.in",,"STD-08382 -
7676810181,
285565(F)",120,"CE-30,CS-30
,EC-30,ME-30",,,,,,,
,,Sri Pillappa College of Engineering,,,,,,,,,,,
,,"#79, Kondashettihalli Road, (B/W MSPalya &",,,,,,,,,,,
,,"Hesaraghatta), MAVALIPURA,",,STD-080 -,,"CE-30,CS-30,",,,,,,,
E218,PUA,"HESARAGHATTA, HUBLI - 560089",,"28446727,",120,"EC-30,ME-30",,,,,,,
,,"Email:spcengg12@gmail.com,",,28446735(F),,,,,,,,,
,,Website:www.spce.edu.in,,,,,,,,,,,
,,Mangalore Marine College and Technology,,,,,,,,,,,
,,"padil padavu, Kuppepadavu Post, Kelinjar Village",,STD-0824 -,,,,,,,,,
E219,PUA,"Mangalore, MANGALORE - 574144",,"2265598,",150,"CE-30,EC-30,",,,,,,,
,,"Email:mmcinfo@cmc.ac.in,",,2265131(F),,"EE-30,ME-30,MR-30",,,,,,,
,,Website:www.cmc.ac.in,,,,,,,,,,,
,,Alliance University,,,,,,,,,,,
,,"Chikkahagade cross, Chandapur, Anekal Main Road,",,STD-080 -,,"CE-18,CS-18,EC-18,",,,,,,,
E220,PUA,"Bangalore, - 562106",,"30938050,",126,"EE-18,IG-18,",,,,,,,
,,"Email:aced@alliance.edu.in,",,30938060(F),,"ME-18,SE-18",,,,,,,
,,Website:www.ced.alliance.edu.in,,,,,,,,,,,
,,Biluru Gurubasava Mahaswamiji,,,,,,,,,,,
,,Institute of Technology,,STD-08350 -,,,,,,,,,
E221,PUA,"Mantur Road, , Mudhol, Bagalkot- Dist - 587313",,"280404,",120,"CE-30,CS-30,",,,,,,,
,,,,,,"EC-30,ME-30",,,,,,,
,,"Email:bvvsbgmitm@gmail.com,",,281404(F),,,,,,,,,
,,Website:www.bgmitm.ac.in,,,,,,,,,,,
118,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,Adarsha Institute of Technology,,,,,,,,,,,
,,"Sy. No. 73, Lingadheera, Gollahalli,",Kundana,STD-080 -,,,,,,,,,
E222,PUA,"Hobli, Devanahalli (TQ), Bangalore(R) - 562110",,"41156011,",180,"CS-60,EC-60,ME-60",,,,,,,
,,"Email:aitbprincipal@gmail.com,",,26542790(F),,,,,,,,,
,,Website:www.ait-b.edu.in,,,,,,,,,,,
E223,PUA,"Sri Vidya Vinayaka Institute of Technology
NO 11, Vinayaka Nagara, Dodda Aladamara Road,
VINAYAKANAGAR, BANGALORE - 560074
Email:info@srivvit.com, Website:www.srivvit.com",,"STD-080 -
28437172,
28437163(F)",120,"CE-30,CS-30,
EC-30,ME-30",,,,,,,
,,Cauvery Institute of Technology,,,,,,,,,,,
,,"sundahalli Koppalu Gate, Yelihur(P),",,,,,,,,,,,
E227,PUA,"Kothathi(H), MANDYA TQ - 571401",,STD-08232 -,150,"CE-30,CS-30,",,,,,,,
,,"Email:citmandya@gmail.com,",,291777(F),,"EC-30,ME-60",,,,,,,
,,Website:cauveryinstitute.com,,,,,,,,,,,
,,Reva University,,,,,,,,,,,
,,"Rukmini Knoeledge Park, Kattigenahalli,",,STD-080 -,,"AR-16,CE-168,",,,,,,,
E232,DU,"Yelahanka, BANGALORE - 560064",,"65687563,",832,"CS-216,EC-168,",,,,,,,
,,"Email:registrar@reva.edu.in,",,28478539(F),,"EE-96,ME-168",,,,,,,
,,Website:www.reva.edu.in,,,,,,,,,,,
,,Jain Acharya Gundharnandi Maharaj,,,,,,,,,,,
,,Institute of Technology,,,,,,,,,,,
,,"Opp. Algur RC, Bijapur Road, JAMKHANDI,",,STD-08353 -,,"CE-30,EC-30,",,,,,,,
E233,PUA,BAGALKOT DIST - 587301,,220108(F),90,ME-30,,,,,,,
,,"Email:principaljagmit@gmail.com,",,,,,,,,,,,
,,Website:www.jagmit.com,,,,,,,,,,,
,,M.S. Ramaiah University of Applied Sciences,,,,,,,,,,,
,,"No. 470P, 4th Phase, Peenya Industrial Area,",,,,,,,,,,,
,,,,"STD-080 - ,",,"CE-24,CS-24,EC-24,",,,,,,,
E235,Priv. Univ,BANGALORE- - 560058,,,120,,,,,,,,
,,"Email:uas@msruas.ac.in,",,45366677(F),,"EE-24,ME-24",,,,,,,
,,Website:www.msruas.ac.in,,,,,,,,,,,
,,Sri Vinayaka Institute of Technology,,,,,,,,,,,
,,"COROMANDEL POST, K.G.F -",,,,"CP-30,EC-30,",,,,,,,
E236,PUA,,,"STD-0 - , (F)",150,,,,,,,,
,,"Email:,",,,,"EE-30,ME-30,MN-30",,,,,,,
,,Website:,,,,,,,,,,,
,,Presidency University,,,,,,,,,,,
,,"Itgalpur, Rajanakunte, YELAHANKA,",,,,,,,,,,,
,,BANGALORE - 560089,,,,"CE-96,CS-96,EC-96,",,,,,,,
E237,DU,,,"STD-080 - , (F)",576,,,,,,,,
,,"Email:admission@presidencyuniversity.in,",,,,"EE-96,ME-96,PE-96",,,,,,,
,,Website:www.presidencyuniversity.in,,,,,,,,,,,
,,Mysuru Royal Institute of Technology,,,,,,,,,,,
,,"Palahalli Post, Sri Rangapatna Tq,",,,,,,,,,,,
,,,,"STD-08236 - ,",,"CE-30,CS-60,",,,,,,,
E238,PUA,MANDYA (D) - 571438,,,150,,,,,,,,
,,"Email:principal@mysururoyal.org,",,(F),,"EC-30,ME-30",,,,,,,
,,Website:www.mysururoyal.org,,,,,,,,,,,
,,East West College of Engineering,,,,,,,,,,,
,,"No: 13, 13th 'A' Main, Sector 'A', YELAHANKA",,,,,,,,,,,
E239,PUA,"NEW TOWN, BANGALORE - 560064",,STD-080 -,150,"AE-30,CE-30,",,,,,,,
,,"Email:brrewce@gmail.com,",,"28566116, (F)",,"CS-30,EC-30,ME-30",,,,,,,
,,Website:ewce.edu.in,,,,,,,,,,,
,,Dayananda Sagar University,,,,,,,,,,,
,,"Innovation Campus, Kudulugate,",,STD-080 -,,,,,,,,,
E240,DU,"HOSUR ROAD, BANGALORE - 560078",,"42201997,",228,"CS-72,EC-72,",,,,,,,
,,"Email:registrar@dsu.edu.in,",,42201997(F),,"EP-12,ME-72",,,,,,,
,,Website:www.dsu.edu.in,,,,,,,,,,,
,,KLE Technological University,,,,,,,,,,,
,,(Formerly BVBCET),,,,,,,,,,,
,,"Unkal Village, Vidyanagara, Hubli,",,,,"AR-24,BT-24,CE-",,,,,,,
,,DHARWARD DIST - 580031,,"STD-0836 - ,",,,,,,,,,
E241,DU,,,,336,"24,CS-96,EC-72,",,,,,,,
,,"Email:infodesk@kletech.ac.in,",,2374985(F),,"ME-72,RO-24",,,,,,,
,,Website:www.kletech.ac.in,,,,,,,,,,,
119,,,,,,,,,,,,,
,,,,,,,,,,,,,
"COLLEGE
CODE","COLLEGE
TYPE",NAME AND ADDRESS OF THE COLLEGE,,"TELEPHONE
NUMBERS","GOVT.
SEATS","COURSE WISE
BREAK-UP",,,,,,,
,,Mysore College of Engineering and Management,,,,,,,,,,,
,,"NO -1072. Big Banyan Tree, 5TH KM T Narasipura",,,,,,,,,,,
,,,,STD-0821 -,,"CE-30,CS-30,EC-30,",,,,,,,
E252,PUA,"Road, MYSORE - 570028",,,150,,,,,,,,
,,"Email:mycem_jvssm@ymail.com,",,2471133(F),,"IE-30,ME-30",,,,,,,
,,Website:www.mycem.info,,,,,,,,,,,
,,SECOND SHIFT COLLEGES,,,,,,,,,,,
,,B L D E A`s V.P. Dr. P. G. Hallakatti,,,,,,,,,,,
,,College of Engg. and Tech.,,,,,,,,,,,
E501,PUA,"Ashram Road, BIJAPUR (IIND SHIFT) - 586103",,STD-08352 -,81,"CE-27,EE-27,",,,,,,,
,,"Email:principal@bldeacet.ac.in,",,262945(F),,ME-27,,,,,,,
,,Website:www.bldeacet.ac.in,,,,,,,,,,,
,,Sambhram Institute of Technology,,,,,,,,,,,
,,"Ambabhavani Temple Road, Near MS Palya,",,STD-080 -,,,,,,,,,
E504,PUA,"Jalahalli East, Bangalore (IIND SHIFT) - 560097",,"23640612,",108,"CE-27,CS-27,",,,,,,,
,,"Email:sait.sambhram@gmail.com,",,2641701(F),,"EC-27,ME-27",,,,,,,
,,Website:www.sambhramit.com,,,,,,,,,,,
,,Shreedevi Institute of Technology,,,,,,,,,,,
,,"Airport Road, , KENJAR,",MANGALORE,,,,,,,,,,
,,(IIND SHIFT) - 574142,,"STD-0824 - ,",,,,,,,,,
E505,PUA,,,,81,"CS-27,EC-27,ME-27",,,,,,,
,,"Email:sdit_kenjar@rediffmail.com,",,2254119(F),,,,,,,,,
,,Website:www.sdc.ac.in,,,,,,,,,,,
,,Srinivas Institute of Technology,,,,,,,,,,,
,,"Valachil Varkulla Village, Farangipete Post,",,STD-0824 -,,,,,,,,,
E506,PUA,MANGALORE (IIND SHIFT) - 574143,,"2274732,",81,"CS-27,EC-27,ME-27",,,,,,,
,,"Email:principalsit@srinivasgroup.com,",,2274731(F),,,,,,,,,
,,Website:www.srinivasgroup.com,,,,,,,,,,,
,,New Horizon College of Engineering,,,,,,,,,,,
,,"Outer Ring Rd, Bellandur post, near","marathalli,",STD-080 -,,,,,,,,,
E507,ML,BANGALORE (IIND SHIFT) - 560103,,"66297777,",96,"CS-24,EC-24,",,,,,,,
,,"Email:principal@newhorizonindia.edu,",,28440770(F),,"EE-24,ME-24",,,,,,,
,,Website:www.newhorizonindia.edu,,,,,,,,,,,
,,Jain College of Engineering,,,,,,,,,,,
,,"599/2. T S Nagar Hunchanhatti, Road,","Machhe,",,,,,,,,,,
E508,PUA,BELGAUM (IIND SHIFT) - 590014,,STD-0831 -,54,"EC-27,ME-27",,,,,,,
,,"Email:info@jainbgm.in,",,2411458(F),,,,,,,,,
,,Website:www.jainbgm.in,,,,,,,,,,,
,,"A Shama Rao Foundation,",,,,,,,,,,,
,,Srinivas School of Engineering,,,,,,,,,,,
,,"Srinivas Integrated Campus, Mukka,",,STD-0824 -,,,,,,,,,
E509,PUA,MANGALORE - 574146,,"2477456,",27,ME-27,,,,,,,
,,"Email:principalsse@srinivasgroup.in,",,2477457(F),,,,,,,,,
,,Website:www.srinivasgroup.com,,,,,,,,,,,
,,Dayananda Sagar College of Engineering,,,,,,,,,,,
,,"Shavige Malleshwara Hills, Kumarswamy Layout,",,STD-080 -,,,,,,,,,
